dataset_name,variable_name,variable_rename,variable_label,storage_type,is_categorical,levels,value_labels,n_missing,n_obs,pct_missing,cleaning_flag,rename_suggestion,conflict_flag,remedial_note
shrug_pc11_vd.dta,pc11_vd_poly_priv,,Private Polytechnic (Numbers),byte,1,0; 1; 2; 3; 14,,637,583572,0.001,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_voct_sch_gov,,Govt Vocational Training School/ITI (Numbers),byte,1,0; 1; 2; 3; 4; 5; 10; 11; 13,,616,583572,0.001,,,,
shrug_pc11_vd.dta,pc11_vd_voct_sch_priv,,Private Vocational Training School/ITI (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 14,,649,583572,0.001,,,,
shrug_pc11_vd.dta,pc11_vd_tr_sch_nf_gov,,Government Non Formal Training Centre (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 12; 14; 59,,502,583572,0.001,,,,
shrug_pc11_vd.dta,pc11_vd_tr_sch_nf_priv,,Private Non Formal Training Centre (Numbers),byte,1,0; 1; 2; 3; 4; 5; 7; 40,,561,583572,0.001,,,,
shrug_pc11_vd.dta,pc11_vd_disab_sch_gov,,Government School For Disabled (Numbers),byte,1,0; 1; 2; 3; 4; 7; 10,,420,583572,0.001,,,,
shrug_pc11_vd.dta,pc11_vd_disab_sch_priv,,Private School For Disabled (Numbers),byte,1,0; 1; 2; 3; 4; 5; 10,,427,583572,0.001,,,,
shrug_pc11_vd.dta,pc11_vd_oth_sch_gov,,Government Others (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 11; 12; 13; 14; 16; 31; 32,,77,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_oth_sch_priv,,Private Others (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10,,176,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_ch_cntr,,Community Health Centre (Numbers),int,1,0; 1; 2; 3; 4; 5; 7; 8; 12; 15; 20; 30; 2500,,2023,583572,0.003,,,,
shrug_pc11_vd.dta,pc11_vd_ch_cntr_doc_tot,,Community Health Centre Doctors Total Strength (Numbers),byte,0,,,8540,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_ch_cntr_doc_pos,,Community Health Centre Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 17; 19; 21; 44; 50,,8621,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_ch_cntr_pmed_tot,,Community Health Centre Para Medical  Staff Total Strength (Numbers),int,0,,,8657,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_ch_cntr_pmed_pos,,Community Health Centre Para Medical Staff In Position (Numbers),int,0,,,8721,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_ph_cntr,,Primary Health Centre (Numbers),int,0,,,1881,583572,0.003,,,,
shrug_pc11_vd.dta,pc11_vd_ph_cntr_doc_tot,,Primary Health Centre  Doctors Total Strength (Numbers),int,0,,,9656,583572,0.017,,,,
shrug_pc11_vd.dta,pc11_vd_ph_cntr_doc_pos,,Primary Health  Centre Doctors In Position (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 12; 25; 31; 50; 68; 178,,8312,583572,0.014,,,,
shrug_pc11_vd.dta,pc11_vd_ph_cntr_pmed_tot,,Primary  Health Centre Para Medical  Staff Total Strength (Numbers),int,0,,,8411,583572,0.014,,,,
shrug_pc11_vd.dta,pc11_vd_ph_cntr_pmed_pos,,Primary  Health Centre Para Medical Staff In Position (Numbers),int,0,,,8565,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_phs_cntr,,Primary Heallth Sub Centre (Numbers),long,0,,,2237,583572,0.004,,,,
shrug_pc11_vd.dta,pc11_vd_phs_cntr_doc_tot,,Primary Heallth Sub Centre Doctors Total Strength (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 20; 22; 50; 800; 2000; 3000,,12815,583572,0.022,,,,
shrug_pc11_vd.dta,pc11_vd_phs_cntr_doc_pos,,Primary Heallth Sub Centre Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 20; 21; 50,,13443,583572,0.023,,,,
shrug_pc11_vd.dta,pc11_vd_phs_cntr_pmed_tot,,Primary Heallth Sub Centre Para Medical  Staff Total Strength (Numbers),int,0,,,11169,583572,0.019,,,,
shrug_pc11_vd.dta,pc11_vd_mcw_cntr,,Maternity And Child Welfare Centre (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 13; 20; 31; 33; 36; 49; 50; 96,,2381,583572,0.004,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mcw_cntr_doc_tot,,Maternity And Child Welfare Centre Doctors Total Strength (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 14; 16; 17; 18; 31,,9711,583572,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mcw_cntr_doc_pos,,Maternity And Child Welfare Centre Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 14; 17; 31,,9859,583572,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mcw_cntr_pmed_tot,,Maternity And Child Welfare Centre Para Medical  Staff Total Strength (Numbers),int,0,,,9421,583572,0.016,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mcw_cntr_pmed_pos,,Maternity And Child Welfare Centre Para Medical Staff In Position (Numbers),int,0,,,9612,583572,0.016,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_tb_cln,,TB Clinic (Numbers),byte,1,0; 1; 2; 3; 4; 5; 10; 18; 31,,2436,583572,0.004,,,,
shrug_pc11_vd.dta,pc11_vd_tb_cln_doc_tot,,TB Clinic Doctors Total Strength (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 15; 22; 31,,8890,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_tb_cln_doc_pos,,TB Clinic Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 9; 10; 15; 19; 31,,8971,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_tb_cln_pmed_tot,,TB Clinic Para Medical Para Medical  Staff Total Strength (Numbers),int,0,,,8820,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_tb_cln_pmed_pos,,TB Clinic Para Medical Para Medical Staff In Position (Numbers),int,0,,,8894,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_all_hosp,,Hospital Allopathic (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 9; 11; 13; 20; 22; 30; 300,,3060,583572,0.005,,,naming;label;conceptual,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels. | Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_all_hosp_doc_tot,,Hospital Allopathic Doctors Total Strength (Numbers),int,0,,,9026,583572,0.015,,,naming;label;conceptual,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels. | Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_all_hosp_doc_pos,,Hospital Allopathic Doctors In Position (Numbers),int,0,,,9097,583572,0.016,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_all_hosp_pmed_tot,,Hospital Allopathic Para Medical  Staff Total Strength (Numbers),int,0,,,9121,583572,0.016,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_all_hosp_pmed_pos,,Hospital Allopathic Para Medical Staff In Position (Numbers),int,0,,,9163,583572,0.016,,,,
shrug_pc11_vd.dta,pc11_vd_altmed_hosp,,Hospiltal Alternative Medicine (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 13; 16; 110,,3215,583572,0.006,,,,
shrug_pc11_vd.dta,pc11_vd_altmed_hosp_doc_tot,,Hospiltal Alternative Medicine Doctors Total Strength (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 13; 17; 25; 64,,8990,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_altmed_hosp_doc_pos,,Hospiltal Alternative Medicine Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 12; 16; 17; 64,,9026,583572,0.015,,,,
shrug_pc11_vd.dta,pc11_vd_altmed_hosp_pmed_tot,,Hospiltal Alternative Medicine Para Medical  Staff Total Strength (Numbers),byte,0,,,9060,583572,0.016,,,,
shrug_pc11_vd.dta,pc11_vd_altmed_hosp_pmed_pos,,Hospiltal Alternative Medicine Para Medical Staff In Position (Numbers),byte,0,,,9093,583572,0.016,,,,
shrug_pc11_vd.dta,pc11_vd_disp,,Dispensary (Numbers),int,0,,,2945,583572,0.005,,,,
shrug_pc11_vd.dta,pc11_vd_all_disp_doc_tot,,Dispensary Doctors Total Strength (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 12; 13; 14; 16; 17; 20; 21; 25; 51,,9995,583572,0.017,,,,
shrug_pc11_vd.dta,pc11_vd_all_disp_doc_pos,,Dispensary Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 12; 13; 16; 17; 20; 25; 50,,10255,583572,0.018,,,,
shrug_pc11_vd.dta,pc11_vd_all_disp_pmed_tot,,Dispensary Para Medical  Staff Total Strength (Numbers),int,0,,,10271,583572,0.018,,,,
shrug_pc11_vd.dta,pc11_vd_all_disp_pmed_pos,,Dispensary Para Medical Staff In Position (Numbers),byte,0,,,10382,583572,0.018,,,,
shrug_pc11_vd.dta,pc11_vd_vet_hosp,,Veterinary Hospital (Numbers),int,1,0; 1; 2; 3; 4; 5; 7; 8; 10; 12; 17; 20; 29; 37; 50; 200; 323,,2631,583572,0.005,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_vet_hosp_doc_tot,,Veterinary Hospital Doctors Total Strength (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 10; 15; 17; 24; 31; 33; 37; 327,,8679,583572,0.015,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_vet_hosp_doc_pos,,Veterinary Hospital Doctors In Position (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 8; 10; 13; 16; 24; 33; 326,,8824,583572,0.015,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_vet_hosp_pmed_tot,,Veterinary Hospital Para Medical  Staff Total Strength (Numbers),int,0,,,8897,583572,0.015,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_vet_hosp_pmed_pos,,Veterinary Hospital Para Medical Staff In Position (Numbers),int,0,,,9084,583572,0.016,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mh_cln,,Mobile Health Clinic (Numbers),int,1,0; 1; 2; 3; 4; 5; 7; 8; 9; 10; 17; 43; 219; 935,,4125,583572,0.007,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mh_cln_doc_tot,,Mobile Health Clinic Doctors Total Strength (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 10; 11; 21,,10042,583572,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mh_cln_doc_pos,,Mobile Health Clinic Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8,,10070,583572,0.017,,,,
shrug_pc11_vd.dta,pc11_vd_mh_cln_pmed_tot,,Mobile Health Clinic Para Medical  Staff Total Strength (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 15; 22; 669,,10073,583572,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_mh_cln_pmed_pos,,Mobile Health Clinic Para Medical Staff In Position(Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 15; 22; 669,,10856,583572,0.019,,,,
shrug_pc11_vd.dta,pc11_vd_fwc_cntr,,Family Welfare Centre (Numbers),int,0,,,3498,583572,0.006,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_fwc_cntr_doc_tot,,Family Welfare Centre Doctors Total Strength (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 12; 13; 18; 25; 150,,10173,583572,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_fwc_cntr_doc_pos,,Family Welfare Centre Doctors In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 18; 25,,10270,583572,0.018,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_fwc_cntr_pmed_tot,,Family Welfare Centre Para Medical  Staff Total Strength (Numbers),byte,0,,,9950,583572,0.017,,,,
shrug_pc11_vd.dta,pc11_vd_fwc_cntr_pmed_pos,,Family Welfare Centre Para Medical Staff In Position (Numbers),byte,0,,,10064,583572,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_med_out_pat,,Non Government Medical facilities Out Patient (Numbers),int,0,,,29754,583572,0.051,,,,
shrug_pc11_vd.dta,pc11_vd_med_in_out_pat,,Non Government Medical facilities In And Out Patient (Numbers),int,0,,,30116,583572,0.052,,,,
shrug_pc11_vd.dta,pc11_vd_med_c_hosp_home,,Non Government Medical facilities Charitable (Numbers),int,0,,,30085,583572,0.052,,,,
shrug_pc11_vd.dta,pc11_vd_med_prac_mbbs,,Non Government Medical facilities Medical Prctitioner with MBBS Degree (Numbers),int,0,,,29410,583572,0.050,,,,
shrug_pc11_vd.dta,pc11_vd_med_prac_other,,Non Government Medical facilities Medical Prctitioner with other Degree (Numbers,int,0,,,27534,583572,0.047,,,,
shrug_pc11_vd.dta,pc11_vd_med_prac_nodeg,,Non Government Medical facilities Medical Practitioner with no  Degree (Numbers),int,0,,,25007,583572,0.043,,,,
shrug_pc11_vd.dta,pc11_vd_med_trad_fth,,Non Government Medical facilities Traditional Practitioner and Faith  Healer (Nu,int,0,,,28652,583572,0.049,,,,
shrug_pc11_vd.dta,pc11_vd_med_shops,,Non Government Medical facilities Medicine Shop (Numbers),int,0,,,27763,583572,0.048,,,,
shrug_pc11_vd.dta,pc11_vd_med_oth_fac,,Non Government Medical facilities Others (Numbers),int,0,,,36429,583572,0.062,,,,
shrug_pc11_vd.dta,pc11_vd_area,,Total Geographical Area (in Hectares),double,0,,,2,583572,0.000,,,label,Same variable name has inconsistent labels.
shrug_pc11_vd.dta,pc11_vd_phs_cntr_pmed_pos,,Primary Heallth Sub Centre Para Medical Staff In Position (Numbers),double,0,,,12011,583572,0.021,,,,
shrug_pc11_vd.dta,pc11_vd_land_fores,,Forest Area (in Hectares),double,0,,,31,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_non_agri,,Area under Non-Agricultural Uses (in Hectares),double,0,,,17,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_uncult,,Barren & Un-cultivable Land Area (in Hectares),double,0,,,29,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_pst_grz,,Permanent Pastures and Other Grazing Land Area (in Hectares),double,0,,,32,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_misc_trcp,,Land Under Miscellaneous Tree Crops etc. Area (in Hectares),double,0,,,28,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_cult_waste,,Culturable Waste Land Area (in Hectares),double,0,,,30,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_fallow,,Fallows Land other than Current Fallows Area (in Hectares),double,0,,,27,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_cur_fal,,Current Fallows Area (in Hectares),double,0,,,30,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_nt_swn,,Net Area Sown (in Hectares),double,0,,,8,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_un_irr,,Total Unirrigated Land Area (in Hectares),double,0,,,230,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_land_src_irr,,Area Irrigated by Source (in Hectares),double,0,,,632,583572,0.001,,,,
shrug_pc11_vd.dta,pc11_vd_land_canal_irr,,Area Irrigated by Canals  (in Hectares),double,0,,,912,583572,0.002,,,,
shrug_pc11_vd.dta,pc11_vd_land_wl_tw_irr,,Area Irrigated by Wells/Tube Wells  (in Hectares),double,0,,,1162,583572,0.002,,,,
shrug_pc11_vd.dta,pc11_vd_land_tnk_lk_irr,,Area Irrigated by Tanks/Lakes  (in Hectares),double,0,,,1943,583572,0.003,,,,
shrug_pc11_vd.dta,pc11_vd_land_w_fall_irr,,Area Irrigated by Waterfall  (in Hectares),double,0,,,2227,583572,0.004,,,,
shrug_pc11_vd.dta,pc11_vd_land_oth_src_irr,,Area Irrigated by Other Source (specify) (in Hectares),double,0,,,1902,583572,0.003,,,,
shrug_pc11_vd.dta,pc11_vd_p_p_sch_gov_status,,Govt Pre-Primary School (Nursery/LKG/UKG) (Status A(1)/NA(0)),byte,1,0; 1,,29,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_p_p_sch_priv_status,,Private Pre - Primary School (Nursery/LKG/UKG) (Status A(1)/NA(0)),byte,1,0; 1,,155,583572,0.000,,,,
shrug_pc11_vd.dta,pc11_vd_p_p_sch_near_status,,Nearest Facility Status (Govt(1)/Private(0)),byte,1,0; 1,,223904,583572,0.384,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_p_sch_gov_status,,Govt Primary School (Status A(1)/NA(0)),byte,1,0; 1,,7,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_p_sch_priv_status,,Private Primary School (Status A(1)/NA(0)),byte,1,0; 1,,1506,583572,0.003,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_p_sch_near_status,,Nearest Facility Status (Govt(1)/Private(0)),byte,1,0; 1,,490707,583572,0.841,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_m_sch_gov_status,,Govt Middle  School (Status A(1)/NA(0)),byte,1,0; 1,,6,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_m_sch_priv_status,,Private Middle  School (Status A(1)/NA(0)),byte,1,0; 1,,1109,583572,0.002,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_m_sch_near_status,,Nearest Facility Status (Govt(1)/Private(0)),byte,1,0; 1,,289865,583572,0.497,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_sch_gov_status,,Govt Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,2,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_sch_priv_status,,Private Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,266,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_sch_near_status,,Nearest Facility Status (Govt(1)/Private(0)),byte,1,0; 1,,121181,583572,0.208,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_s_sch_gov_status,,Govt Senior Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,1,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_s_sch_priv_status,,Private Senior Secondary School (Status A(1)/NA(0)),byte,1,0; 1,,196,583572,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_s_s_sch_near_status,,Nearest Facility Status (Govt(1)/Private(0)),byte,1,0; 1,,62440,583572,0.107,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_vd.dta,pc11_vd_a_s_coll_gov_status,,Govt  Arts and Science Degree College (Status A(1)/NA(0)),byte,1,0; 1,,167,583572,0.000,,,,
