dataset_name,variable_name,variable_rename,variable_label,storage_type,is_categorical,levels,value_labels,n_missing,n_obs,pct_missing,cleaning_flag,rename_suggestion,conflict_flag,remedial_note
shrug_pc11_td.dta,pc11_td_city_dist,,Nearest Ciity with Population of 1 Lakh and more Road Distance (in kms.),double,0,,,161,7526,0.021,,,,
shrug_pc11_td.dta,pc11_td_city5_dist,,Nearest Ciity with Population of 5 Lakh and more Road Distance (in kms.),double,0,,,208,7526,0.028,,,,
shrug_pc11_td.dta,pc11_td_rail_dist,,Railway Station Road Distance (in kms),double,0,,,269,7526,0.036,,,,
shrug_pc11_td.dta,pc11_td_br_dist,,Bus Route Road Distance (in kms.),double,0,,,1089,7526,0.145,,,,
shrug_pc11_td.dta,pc11_td_fire_dist,,If Staus -2 Nearest Fire Fighting Service Location Distance (Kms),double,0,,,2556,7526,0.340,,,,
shrug_pc11_td.dta,pc11_td_prim_dist,,Nearest Village/Town Distance  (in kms.),double,0,,,6706,7526,0.891,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_middle_dist,,Nearest Village/Town Distance (in kms.),double,0,,,6381,7526,0.848,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sec_dist,,Nearest Village/Town Distance (in kms.),double,0,,,5926,7526,0.787,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_s_sec_dist,,Nearest Village/Town Distance (in kms.),double,0,,,5199,7526,0.691,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_dist,,Nearest Village/Town Distance (in kms.),double,0,,,5417,7526,0.720,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_science_dist,,Nearest Village/Town Distance (in kms.),double,0,,,5232,7526,0.695,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_commerce_dist,,Nearest Village/Town Distance (in kms.),double,0,,,5209,7526,0.692,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_sci_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4186,7526,0.556,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_co_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4282,7526,0.569,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_art_sc_co_dist,,Nearest Village/Town Distance (in kms.),double,0,,,2987,7526,0.397,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_law_dist,,Nearest Village/Town Distance (in kms.),double,0,,,2492,7526,0.331,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_col_dist,,Nearest Village/Town Distance (in kms.),double,0,,,2516,7526,0.334,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_oth_col_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4630,7526,0.615,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_medical_dist,,Nearest Village/Town Distance (in kms.),double,0,,,608,7526,0.081,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_engg_dist,,Nearest Village/Town Distance (in kms.),double,0,,,944,7526,0.125,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mgt_dist,,Nearest Village/Town Distance (in kms.),double,0,,,1088,7526,0.145,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_poly_dist,,Nearest Village/Town Distance (in kms.),double,0,,,1253,7526,0.166,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sh_inst_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4997,7526,0.664,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_type_inst_dist,,Nearest Village/Town Distance (in kms.),double,0,,,5172,7526,0.687,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sh_type_in_dist,,Nearest Village/Town Distance (in kms.),double,0,,,3057,7526,0.406,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_ms_off_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4606,7526,0.612,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_dtp_publ_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4254,7526,0.565,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_oth_voc_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4143,7526,0.550,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_educ_nf_dist,,Nearest Village/Town Distance (in kms.),double,0,,,3711,7526,0.493,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_disab_sch_dist,,Nearest Village/Town Distance (in kms.),double,0,,,1479,7526,0.197,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_oth_educ_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4754,7526,0.632,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_orph_home_dist,,Nearest Village/Town Distance (in kms.),double,0,,,1478,7526,0.196,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_wwh_dist,,Nearest Village/Town Distance (in kms.),double,0,,,1489,7526,0.198,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_old_home_dist,,Nearest Village/Town Distance (in kms.),double,0,,,1564,7526,0.208,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_stadium_dist,,Nearest Village/Town Distance (in kms.),double,0,,,2689,7526,0.357,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_cinema_dist,,Nearest Village/Town Distance (in kms.),double,0,,,2754,7526,0.366,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_auditorium_dist,,Nearest Village/Town Distance (in kms.),double,0,,,4072,7526,0.541,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_p_lib_dist,,Nearest Village/Town Distance (in kms.),double,0,,,3764,7526,0.500,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_r_rooms_dist,,Nearest Village/Town Distance (in kms.),double,0,,,3830,7526,0.509,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_tot_p,,"Total population, 2011",long,0,,,0,7526,0.000,,,label,Same variable name has inconsistent labels.
shrug_pc11_td.dta,pc11_td_no_hh,,Total   Households,long,0,,,1,7526,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_tot_p,,Total Population of Town,long,0,,,0,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_tot_m,,Total Male Population of Town,long,0,,,2,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_tot_f,,Total Female Population of Town,long,0,,,2,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_p_sc2,,Total Scheduled Castes Population of Town,long,0,,,28,7526,0.004,,,,
shrug_pc11_td.dta,pc11_td_m_sc,,Total Scheduled Castes  Male Population of Town,long,0,,,28,7526,0.004,,,,
shrug_pc11_td.dta,pc11_td_f_sc,,Total Scheduled Castes  Female Population of Town,long,0,,,28,7526,0.004,,,,
shrug_pc11_td.dta,pc11_td_p_st2,,Total Scheduled Tribes Population of Town,long,0,,,2,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_m_st,,Total Scheduled Tribes  Male Population of Town,long,0,,,2,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_f_st,,Total Scheduled Tribes  Female Population of Town,long,0,,,2,7526,0.000,,,,
shrug_pc11_td.dta,pc11_td_area,,area in square km,double,0,,,40,7526,0.005,,,,
shrug_pc11_td.dta,pc11_td_no_hh_hless,,Number of Households including Houseless Households (2011 Census),long,0,,,1016,7526,0.135,,,,
shrug_pc11_td.dta,pc11_td_p_sc,,Scheduled Castes Population (2011 Census),long,0,,,953,7526,0.127,,,,
shrug_pc11_td.dta,pc11_td_p_st,,Scheduled Tribes Population (2011 Census),long,0,,,892,7526,0.119,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1901,,Town Population (Census 1901),long,0,,,5183,7526,0.689,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1911,,Town Population (Census 1911),long,0,,,5139,7526,0.683,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1921,,Town Population (Census 1921),long,0,,,5059,7526,0.672,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1931,,Town Population (Census 1931),long,0,,,4963,7526,0.659,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1941,,Town Population (Census 1941),long,0,,,4866,7526,0.647,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1951,,Town Population (Census 1951),long,0,,,4681,7526,0.622,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1961,,Town Population (Census 1961),long,0,,,4700,7526,0.625,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1971,,Town Population (Census 1971),long,0,,,4483,7526,0.596,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1981,,Town Population (Census 1981),long,0,,,3941,7526,0.524,,,,
shrug_pc11_td.dta,pc11_td_tot_p_1991,,Town Population (Census 1991),long,0,,,3547,7526,0.471,,,,
shrug_pc11_td.dta,pc11_td_tot_p_2001,,Town Population (Census 2001),long,0,,,2376,7526,0.316,,,,
shrug_pc11_td.dta,pc11_td_tot_p_2011,,Town Population (Census 2011),long,0,,,1093,7526,0.145,,,,
shrug_pc11_td.dta,pc11_td_k_road,,Pucca Road Length (in kms.),double,0,,,326,7526,0.043,,,,
shrug_pc11_td.dta,pc11_td_p_road,,Kutcha Road Length (in kms.),double,0,,,796,7526,0.106,,,,
shrug_pc11_td.dta,pc11_td_lat_pit,,Latrines-Pit (Numbers),double,0,,,310,7526,0.041,,,,
shrug_pc11_td.dta,pc11_td_lat_flush,,Latrines-Flush/Pour Flush (Numbers),double,0,,,278,7526,0.037,,,,
shrug_pc11_td.dta,pc11_td_lat_service,,Latrines-Service (Numbers),int,0,,,937,7526,0.125,,,,
shrug_pc11_td.dta,pc11_td_lat_oth,,Latrines-Others (Numbers),long,0,,,645,7526,0.086,,,,
shrug_pc11_td.dta,pc11_td_sys_stor1_kl,,Capacity Source-1  (in kilo-litres),double,0,,,1539,7526,0.204,,,,
shrug_pc11_td.dta,pc11_td_sys_stor2_kl,,Capacity Source-2 (in kilo-litres),double,0,,,6192,7526,0.823,,,,
shrug_pc11_td.dta,pc11_td_sys_stor3_kl,,Capacity Source-3 (in kilo-litres),long,0,,,6537,7526,0.869,,,,
shrug_pc11_td.dta,pc11_td_sys_stor4_kl,,Capacity Source-4 (in kilo-litres),double,0,,,6674,7526,0.887,,,,
shrug_pc11_td.dta,pc11_td_sys_stor5_kl,,Capacity Source-5 (in kilo-litres),long,0,,,6805,7526,0.904,,,,
shrug_pc11_td.dta,pc11_td_el_dom,,Electricity-Domestic Connection (Numbers),long,0,,,225,7526,0.030,,,,
shrug_pc11_td.dta,pc11_td_el_ind,,Electricity-Industrial Connection (Numbers),long,0,,,429,7526,0.057,,,,
shrug_pc11_td.dta,pc11_td_el_com,,Electricity-Commercial Connection (Numbers),long,0,,,387,7526,0.051,,,,
shrug_pc11_td.dta,pc11_td_el_road_l,,Electricity-Road Lighting Connection (Numbers),double,0,,,272,7526,0.036,,,,
shrug_pc11_td.dta,pc11_td_el_others,,Electricity-Others Connection (Numbers),long,0,,,682,7526,0.091,,,,
shrug_pc11_td.dta,pc11_td_all_hospital,,Hospital Allopathic (Numbers),byte,0,,,125,7526,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_allh_beds,,Hospital Allopathic Beds (Numbers),long,0,,,152,7526,0.020,,,,
shrug_pc11_td.dta,pc11_td_allh_doc_tot,,Hospital Allopathic Doctors-Total Strength (Numbers),int,0,,,156,7526,0.021,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_allh_doc_pos,,Hospital Allopathic Doctors-In Position (Numbers),int,0,,,183,7526,0.024,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_allh_pmed_tot,,Hospital Allopathic Para Medical Staff-Total Strength (Numbers),int,0,,,191,7526,0.025,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_allh_pmed_pos,,Hospital Allopathic Para Medical Staff-In Postion (Numbers),int,0,,,195,7526,0.026,,,,
shrug_pc11_td.dta,pc11_td_alt_hospital,,Hospital Alternative Medicine (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 16; 18; 19; 21; 38,,68,7526,0.009,,,,
shrug_pc11_td.dta,pc11_td_alt_hosp_beds,,Hospital Alternative Medicine Beds (Numbers),int,0,,,97,7526,0.013,,,,
shrug_pc11_td.dta,pc11_td_alt_hosp_doc_tot,,Hospital Alternative Medicine Doctors-Total Strength (Numbers),int,0,,,84,7526,0.011,,,,
shrug_pc11_td.dta,pc11_td_alt_hosp_doc_pos,,Hospital Alternative Medicine Doctors-In Position (Numbers),int,0,,,86,7526,0.011,,,,
shrug_pc11_td.dta,pc11_td_alt_hosp_pmed_tot,,Hospital Alternative Medicine Para Medical Staff-Total Strength (Numbers),int,0,,,93,7526,0.012,,,,
shrug_pc11_td.dta,pc11_td_alt_hosp_pmed_pos,,Hospital Alternative Medicine Para Medical Staff-In Position (Numbers),int,0,,,94,7526,0.012,,,,
shrug_pc11_td.dta,pc11_td_disp,,Dispensary/Health Centre (Numbers),int,0,,,34,7526,0.005,,,,
shrug_pc11_td.dta,pc11_td_disp_beds,,Dispensary/Health Centre Beds (Numbers),int,0,,,312,7526,0.041,,,,
shrug_pc11_td.dta,pc11_td_disp_doc_tot,,Dispensary/Health Centre Doctors-Total Strength (Numbers),int,0,,,243,7526,0.032,,,,
shrug_pc11_td.dta,pc11_td_disp_doc_pos,,Dispensary/Health Centre Doctors-In Position (Numbers),int,0,,,256,7526,0.034,,,,
shrug_pc11_td.dta,pc11_td_disp_pmed_tot,,Dispensary/Health Centre Para Medical Staff-Total Strength (Numbers),int,0,,,232,7526,0.031,,,,
shrug_pc11_td.dta,pc11_td_disp_pmed_pos,,Dispensary/Health Centre Para Medical Staff-In Position (Numbers),int,0,,,251,7526,0.033,,,,
shrug_pc11_td.dta,pc11_td_f_w_ctr,,Family Welfare Centre (Numbers),int,0,,,42,7526,0.006,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_fwc_beds,,Family Welfare Centre Beds (Numbers),int,0,,,185,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_fwc_doc_tot,,Family Welfare Centre Doctors-Total Strength (Numbers),int,0,,,148,7526,0.020,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_fwc_doc_pos,,Family Welfare Centre Doctors-In Position (Numbers),int,0,,,149,7526,0.020,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_fwc_pmed_tot,,Family Welfare Centre Doctors Para Medical Staff-Total Strength (Numbers),int,0,,,136,7526,0.018,,,,
shrug_pc11_td.dta,pc11_td_fwc_pmed_pos,,Family Welfare Centre Para Medical Staff-In Position (Numbers),int,0,,,141,7526,0.019,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mc_w_ctr,,Maternity and Child Welfare Centre (Numbers),int,0,,,42,7526,0.006,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mcwc_beds,,Maternity and Child Welfare Centre Beds (Numbers),int,0,,,187,7526,0.025,,,,
shrug_pc11_td.dta,pc11_td_mcwc_doc_tot,,Maternity and Child Welfare Centre Doctors-Total Strength (Numbers),int,0,,,125,7526,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mcwc_doc_pos,,Maternity and Child Welfare Centre Doctors-In Position (Numbers),int,0,,,127,7526,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mcmw_pmed_tot,,Maternity and Child Welfare Centre Para Medical Staff-Total Strength (Numbers),int,0,,,123,7526,0.016,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mcwc_pmed_pos,,Maternity and Child Welfare Centre Para Medical Staff-In Position (Numbers),int,0,,,124,7526,0.016,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mh_cnt,,Maternity Home (Numbers),int,0,,,47,7526,0.006,,,,
shrug_pc11_td.dta,pc11_td_mh_beds,,Maternity Home Beds (Numbers),int,0,,,119,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_mh_doc_tot,,Maternity Home Doctors-Total Strength (Numbers),int,0,,,101,7526,0.013,,,,
shrug_pc11_td.dta,pc11_td_mh_doc_pos,,Maternity Home Doctors-In Position (Numbers),int,0,,,106,7526,0.014,,,,
shrug_pc11_td.dta,pc11_td_mh_pmed_tot,,Maternity Home Para Medical Staff-Total Strength (Numbers),int,0,,,106,7526,0.014,,,,
shrug_pc11_td.dta,pc11_td_mh_pmed_pos,,Maternity Home Para Medical Staff-In position (Numbers),int,0,,,106,7526,0.014,,,,
shrug_pc11_td.dta,pc11_td_tb_clinic,,T.B. Hospital/ Clinic (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 21; 22; 30,,41,7526,0.005,,,,
shrug_pc11_td.dta,pc11_td_tbc_beds,,T.B. Hospital/ Clinic Beds (Numbers),int,0,,,158,7526,0.021,,,,
shrug_pc11_td.dta,pc11_td_tbc_doc_tot,,T.B. Hospital/ Clinic Doctors-Total Strength (Numbers),int,0,,,117,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_tbc_doc_pos,,T.B. Hospital/ Clinic Doctors-In Position (Numbers),byte,0,,,120,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_tbc_pmed_tot,,T.B. Hospital/Clinic Para Medical Staff-Total Strength (Numbers),int,0,,,117,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_tbc_pmed_pos,,T.B. Hospital/Clinic Para Medical Staff-In position (Numbers),int,0,,,119,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_nur_homes,,Nursing Home (Numbers),int,0,,,58,7526,0.008,,,,
shrug_pc11_td.dta,pc11_td_nh_beds,,Nursing Home Beds (Numbers),int,0,,,97,7526,0.013,,,,
shrug_pc11_td.dta,pc11_td_nh_doc_tot,,Nursing Home Doctors-Total Strength (Numbers),int,0,,,108,7526,0.014,,,,
shrug_pc11_td.dta,pc11_td_nh_doc_pos,,Nursing Home Doctor-In Postion (Numbers),int,0,,,111,7526,0.015,,,,
shrug_pc11_td.dta,pc11_td_nh_pmed_tot,,Nursing Home Para Medical Staff-Total Strength (Numbers),int,0,,,118,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_nh_pmed_pos,,Nursing Home Para Medical Staff-In Position (Numbers),int,0,,,118,7526,0.016,,,,
shrug_pc11_td.dta,pc11_td_veth_cnt,,Veterinary Hospital (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 13; 14; 17; 18; 19; 21; 34; 85,,42,7526,0.006,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_veth_beds,,Veterinary Hospital Beds (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 20; 50,,542,7526,0.072,,,,
shrug_pc11_td.dta,pc11_td_veth_doc_tot,,Veterinary Hospital Doctors-Total Strength (Numbers),int,0,,,125,7526,0.017,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_veth_doc_pos,,Veterinary Hospital Doctors-In Position (Numbers),int,0,,,134,7526,0.018,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_veth_pmed_tot,,Veterinary Hospital Para Medical Staff-Total Strength (Numbers),int,0,,,163,7526,0.022,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_veth_pmed_pos,,Veterinary Hospital Para Medical Staff-In Position (Numbers),int,0,,,168,7526,0.022,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mh_clinic,,Mobile Health Clinic (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 10; 12; 33; 96,,46,7526,0.006,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mhc_beds,,Mobile Health Clinic Beds (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 18; 24,,79,7526,0.010,,,,
shrug_pc11_td.dta,pc11_td_mhc_doc_tot,,Mobile Health Clinic Doctors-Total Strength (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 10; 20; 136,,72,7526,0.010,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mhc_doc_pos,,Mobile Health Clinic Doctors-In Postion (Numbers),int,1,0; 1; 2; 3; 4; 5; 6; 7; 15; 136,,74,7526,0.010,,,,
shrug_pc11_td.dta,pc11_td_mhc_pmed_tot,,Mobile Health Clinic Para Medical Staff-Total Strength (Numbers),int,0,,,71,7526,0.009,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_mhc_pmed_pos,,Mobile Health Clinic Para Medical Staff-In poistion (Numbers),int,0,,,69,7526,0.009,,,,
shrug_pc11_td.dta,pc11_td_med_oth,,Others (Numbers),int,0,,,318,7526,0.042,,,,
shrug_pc11_td.dta,pc11_td_med_oth_beds,,Others Beds (Numbers),int,0,,,365,7526,0.048,,,,
shrug_pc11_td.dta,pc11_td_med_oth_doc_tot,,Others Doctors-Total Strength (Numbers),byte,0,,,371,7526,0.049,,,,
shrug_pc11_td.dta,pc11_td_med_oth_doc_pos,,Others Doctors-In Position (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 8; 9; 10; 13; 15; 17; 20; 22; 30; 32; 35; 36; 40,,370,7526,0.049,,,,
shrug_pc11_td.dta,pc11_td_med_oth_pmed_tot,,Others Para Medical Staff-Total Strength (Numbers),int,0,,,364,7526,0.048,,,,
shrug_pc11_td.dta,pc11_td_med_oth_pmed_pos,,Others Para Medical Staff-In Position (Numbers),int,0,,,364,7526,0.048,,,,
shrug_pc11_td.dta,pc11_td_out_pat,,Non-Government Out-Patient (Numbers),long,0,,,73,7526,0.010,,,,
shrug_pc11_td.dta,pc11_td_in_out_pat,,Non-Government In and Out Patient (Numbers),long,0,,,142,7526,0.019,,,,
shrug_pc11_td.dta,pc11_td_c_hosp_home,,Non-Government Charitable-Hospital/Nursing Home (Numbers),int,0,,,211,7526,0.028,,,,
shrug_pc11_td.dta,pc11_td_med_shop,,Non-Government Medicine Shop (Numbers),int,0,,,69,7526,0.009,,,,
shrug_pc11_td.dta,pc11_td_primary_gov,,Govt. Primary School (Numbers),int,0,,,2,7526,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_primary_priv,,Private Primary School (Numbers),int,0,,,1,7526,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_middle_gov,,Govt. Middle School (Numbers),int,0,,,303,7526,0.040,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_middle_priv,,Private Middle School (Numbers),int,0,,,397,7526,0.053,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sec_gov,,Govt. Secondary School (Numbers),int,0,,,3,7526,0.000,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_sec_priv,,Private Secondary School (Numbers),int,0,,,26,7526,0.003,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_s_sec_gov,,Govt. Senior Secondary School (Numbers),int,0,,,13,7526,0.002,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_s_sec_priv,,Private Senior Secondary School (Numbers),int,0,,,24,7526,0.003,,,conceptual,Same normalized label appears under different variable names.
shrug_pc11_td.dta,pc11_td_arts_gov,,Govt. Degree College-Art Only (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 10; 12; 13; 15,,1281,7526,0.170,,,,
shrug_pc11_td.dta,pc11_td_arts_priv,,Private Degree College-Art Only (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 13; 14; 17; 18; 23; 31,,1299,7526,0.173,,,,
shrug_pc11_td.dta,pc11_td_science_gov,,Govt. Degree College-Science Only (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 10; 11; 13; 20,,1316,7526,0.175,,,,
shrug_pc11_td.dta,pc11_td_science_priv,,Private Degree College-Science Only (Numbers),byte,1,0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 13; 14; 15; 16; 22; 31,,1330,7526,0.177,,,,
