dataset_name,variable_name,variable_rename,variable_label,storage_type,is_categorical,levels,value_labels,n_missing,n_obs,pct_missing,cleaning_flag,rename_suggestion,conflict_flag,remedial_note
pc11u_pca_clean.dta,pc11_pca_marg_ot36_f,,Marginal Other Services Workers (3-6) Female,long,0,,,0,8067,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_margwork03_p,,Marginal Workers (0-3) Total,long,0,,,0,8067,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_margwork03_m,,Marginal Workers (0-3) Male,int,0,,,0,8067,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_margwork03_f,,Marginal Workers (0-3) Female,int,0,,,0,8067,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_cl03_p,,Marginal Cultivators (0-3) Total,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_cl03_m,,Marginal Cultivators (0-3) Male,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_cl03_f,,Marginal Cultivators (0-3) Female,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_al03_p,,Marginal Agricultural Labourers (0-3) Total,int,0,,,0,8067,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_al03_m,,Marginal Agricultural Labourers (0-3) Male,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_al03_f,,Marginal Agricultural Labourers (0-3) Female,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_hh03_p,,Marginal Household Industries (0-3) Total,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_hh03_m,,Marginal Household Industries (0-3) Male,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_hh03_f,,Marginal Household Industries (0-3) Female,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_ot03_p,,Marginal Other Services Workers (0-3) Total,int,0,,,0,8067,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_ot03_m,,Marginal Other Services Workers (0-3) Male,int,0,,,0,8067,0.000,,,naming;label,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_marg_ot03_f,,Marginal Other Services Workers (0-3) Female,int,0,,,0,8067,0.000,,,label,Same variable name has inconsistent labels.
pc11u_pca_clean.dta,pc11_pca_non_work_p,,Non-Workers - Total,long,0,,,0,8067,0.000,,,naming;label;conceptual,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels. | Same normalized label appears under different variable names.
pc11u_pca_clean.dta,pc11_pca_non_work_m,,Non-Workers - Male,long,0,,,0,8067,0.000,,,naming;label;conceptual,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels. | Same normalized label appears under different variable names.
pc11u_pca_clean.dta,pc11_pca_non_work_f,,Non-Workers - Female,long,0,,,0,8067,0.000,,,naming;label;conceptual,Same variable name has inconsistent storage type. | Same variable name has inconsistent labels. | Same normalized label appears under different variable names.
pc11u_pca_clean.dta,pc11_pca_sex_2011,,Sex Ratio (2011),int,0,,,0,8067,0.000,,,,
